transaction_id;customer_id;full_name;product_name;channel;branch_id;province;transaction_date;amount;is_outlier;gender;age;segment;avg_balance;cc_limit
T2_004611;C2_000892;Ir. Chandra Tamba;Deposito;ATM;B2_018;Riau;28/06/2025;372379389;FALSE;L;48;Priority;474865915;20000000
T2_004612;C2_000734;Makara Simbolon;Kartu Kredit;Mobile Banking;B2_018;Jawa Timur;11/02/2024;323306041;FALSE;L;39;Priority;528936168;20000000
T2_004613;C2_000001;Mitra Najmudin;Kartu Kredit;Internet Banking;B2_014;Bali;08/04/2024;268736656;FALSE;L;53;Priority;995397863;50000000
T2_004614;C2_000759;Ika Pratiwi;Deposito;Teller;B2_025;Jawa Tengah;28/07/2024;200037272;FALSE;L;57;Priority;963387870;20000000
T2_004615;C2_001315;R.A. Nabila Sirait;Kartu Kredit;Internet Banking;B2_022;Jawa Timur;08/02/2023;220251332;FALSE;L;34;Priority;811612035;50000000
T2_004616;C2_000401;Ina Nababan;Tabungan;Internet Banking;B2_007;Jawa Tengah;17/01/2024;147099827;FALSE;P;25;Priority;921850770;100000000
T2_004617;C2_002716;Sutan Daliman Utama;Tabungan;EDC;B2_028;DI Yogyakarta;16/07/2023;36152208;FALSE;L;31;Priority;632143343;50000000
T2_004618;C2_000750;Indah Hidayat, S.Pd;Tabungan;ATM;B2_005;Jawa Tengah;14/01/2025;115793610;FALSE;L;28;Priority;768242833;100000000
T2_004619;C2_000951;Titin Mardhiyah;Tabungan;ATM;B2_017;DKI Jakarta;12/02/2024;344788601;FALSE;P;62;Priority;780173946;20000000
T2_004620;C2_002851;Lidya Firmansyah;Kredit Mikro;ATM;B2_008;Sumatera Utara;08/07/2024;359566799;FALSE;L;40;Priority;70512786;100000000
T2_004621;C2_000896;Karen Puspita;Tabungan;Internet Banking;B2_029;Riau;16/06/2025;470419087;FALSE;P;28;Priority;365424380;50000000
T2_004622;C2_002579;Bala Palastri;Kredit Mikro;Mobile Banking;B2_017;Riau;31/03/2025;73161221;FALSE;L;44;Priority;876657772;100000000
T2_004623;C2_002547;Jaswadi Suryatmi;Kartu Kredit;EDC;B2_015;Sumatera Barat;19/06/2023;451557669;FALSE;P;59;Priority;235927918;100000000
T2_004624;C2_002640;Elvina Sitorus;Kartu Kredit;EDC;B2_017;Jawa Timur;26/04/2024;354397990;FALSE;L;59;Priority;537087780;100000000
T2_004625;C2_002820;Zelda Permata;Kredit Mikro;Internet Banking;B2_002;DI Yogyakarta;17/06/2025;184641846;FALSE;P;38;Priority;73520072;50000000
T2_004626;C2_002673;Ganep Pradipta;Kartu Kredit;ATM;B2_005;Sulawesi Selatan;11/06/2025;97977489;FALSE;P;54;Priority;160387367;20000000
T2_004627;C2_000115;R.A. Maimunah Padmasari, S.Psi;Kredit Konsumer;Mobile Banking;B2_020;Sumatera Utara;09/03/2023;356399917;FALSE;P;53;Priority;804198138;20000000
T2_004628;C2_002622;T. Malik Purwanti, S.Kom;Deposito;ATM;B2_004;Sumatera Utara;09/05/2025;289527989;FALSE;P;57;Priority;962896904;20000000
T2_004629;C2_001665;Yessi Winarsih;Kredit Konsumer;EDC;B2_017;Jawa Timur;11/02/2023;115698242;FALSE;P;50;Priority;384846540;20000000
T2_004630;C2_002899;Kunthara Saefullah;Kredit Mikro;Mobile Banking;B2_001;Sumatera Barat;31/07/2023;184345937;FALSE;L;27;Priority;124756806;100000000
T2_004631;C2_001242;Teddy Uwais, S.Pd;Deposito;Teller;B2_029;Bali;18/08/2024;407018163;FALSE;P;47;Priority;810844986;100000000
T2_004632;C2_000716;Tgk. Gading Oktaviani;Kredit Mikro;Teller;B2_010;Jawa Tengah;09/06/2024;448645293;FALSE;P;51;Priority;859320862;100000000
T2_004633;C2_000037;Fitriani Rajata;Tabungan;Internet Banking;B2_002;Sumatera Barat;04/08/2023;288769222;FALSE;L;28;Priority;210844911;100000000
T2_004634;C2_002012;Empluk Utama, M.Pd;Deposito;Teller;B2_029;DKI Jakarta;02/03/2024;101368586;FALSE;P;49;Priority;339395735;20000000
T2_004635;C2_002084;Belinda Hutasoit, S.H.;Kredit Mikro;EDC;B2_029;Jawa Tengah;25/02/2025;68931438;FALSE;P;63;Priority;804033557;20000000
T2_004636;C2_002373;R.A. Irma Irawan;Tabungan;EDC;B2_018;Sumatera Utara;14/01/2025;382543054;FALSE;L;44;Priority;285187260;20000000
T2_004637;C2_000643;Dr. Ganep Farida;Kartu Kredit;Teller;B2_001;Bali;22/07/2025;235150756;FALSE;L;51;Priority;372731820;50000000
T2_004638;C2_002447;Drs. Hasna Hutagalung, M.Farm;Kredit Mikro;Internet Banking;B2_010;Jawa Barat;27/06/2023;298375293;FALSE;P;25;Priority;377080219;50000000
T2_004639;C2_000333;Ir. Maria Sihombing;Deposito;Internet Banking;B2_027;Jawa Timur;20/04/2024;289277581;FALSE;P;39;Priority;404320873;50000000
T2_004640;C2_002757;Fitria Sitompul;Kartu Kredit;Mobile Banking;B2_024;Bali;20/06/2023;193819734;FALSE;L;57;Priority;349397758;20000000
T2_004641;C2_002327;Vanya Dongoran;Kredit Mikro;Teller;B2_019;DI Yogyakarta;22/11/2024;487734329;FALSE;L;32;Priority;216001440;20000000
T2_004642;C2_000047;Kani Prasetya;Kredit Mikro;Teller;B2_024;Sumatera Barat;24/02/2025;150148323;FALSE;L;32;Priority;276110319;100000000
T2_004643;C2_001833;Tgk. Gandewa Thamrin;Kartu Kredit;EDC;B2_021;DI Yogyakarta;27/07/2025;368976080;FALSE;P;58;Priority;763739898;20000000
T2_004644;C2_002778;Shania Hakim;Tabungan;Teller;B2_011;Sumatera Utara;22/02/2024;102808405;FALSE;L;57;Priority;650214427;100000000
T2_004645;C2_001839;Silvia Wijayanti;Deposito;ATM;B2_028;Jawa Barat;30/03/2024;190285530;FALSE;P;27;Priority;204830449;20000000
T2_004646;C2_002207;Laila Melani;Tabungan;Internet Banking;B2_019;Jawa Timur;10/10/2023;326366800;FALSE;P;39;Priority;469936865;50000000
T2_004647;C2_000035;Ulva Wacana;Deposito;Internet Banking;B2_022;Bali;16/07/2023;196569302;FALSE;L;56;Priority;948109928;50000000
T2_004648;C2_001927;Safina Saragih;Kartu Kredit;Mobile Banking;B2_002;Jawa Timur;19/08/2024;164567942;FALSE;L;32;Priority;824324273;100000000
T2_004649;C2_002536;Sutan Cahyono Wahyuni;Tabungan;Teller;B2_027;Riau;10/06/2024;336263359;FALSE;L;64;Priority;130841058;20000000
T2_004650;C2_002873;Tgk. Hani Habibi, S.Farm;Kredit Konsumer;Internet Banking;B2_001;Jawa Timur;06/02/2023;186585788;FALSE;L;30;Priority;59189973;20000000
T2_004651;C2_001760;Rachel Saragih;Kredit Konsumer;Teller;B2_013;Jawa Barat;13/10/2023;374332352;FALSE;P;60;Priority;75442364;100000000
T2_004652;C2_000510;Queen Yulianti;Kredit Mikro;EDC;B2_025;Jawa Timur;12/08/2025;449686769;FALSE;L;37;Priority;733379453;100000000
T2_004653;C2_002677;Ir. Prakosa Pradana;Tabungan;Internet Banking;B2_003;Sulawesi Selatan;26/09/2023;363143550;FALSE;P;37;Priority;396359658;20000000
T2_004654;C2_002966;R. Najib Sitorus, M.M.;Kredit Mikro;Teller;B2_007;Jawa Timur;22/06/2025;354362297;FALSE;P;61;Priority;282245823;20000000
T2_004655;C2_002709;Chandra Astuti;Tabungan;Teller;B2_025;Riau;10/06/2024;279586161;FALSE;P;32;Priority;950145119;50000000
T2_004656;C2_001261;Umi Sihombing;Deposito;Mobile Banking;B2_015;Bali;01/09/2024;191771193;FALSE;P;61;Priority;523643290;100000000
T2_004657;C2_001383;Hendra Natsir;Deposito;Internet Banking;B2_020;Sulawesi Selatan;27/03/2023;369294490;FALSE;P;30;Priority;151269210;100000000
T2_004658;C2_001585;Estiono Puspasari;Kartu Kredit;ATM;B2_025;Sumatera Utara;06/07/2023;329158846;FALSE;P;35;Priority;712455258;50000000
T2_004659;C2_001947;Edison Puspasari, S.E.;Kredit Konsumer;Internet Banking;B2_004;Sulawesi Selatan;22/01/2024;437706547;FALSE;P;56;Priority;131040733;20000000
T2_004660;C2_002826;Darmaji Padmasari;Kredit Konsumer;EDC;B2_002;Sulawesi Selatan;15/01/2024;203472801;FALSE;P;38;Priority;825712346;20000000
T2_004661;C2_002646;Sabri Dabukke, S.Pd;Kartu Kredit;Teller;B2_006;DI Yogyakarta;20/05/2023;194983908;FALSE;P;47;Priority;417823508;20000000
T2_004662;C2_002995;Dt. Ibrani Nainggolan, S.Pd;Kartu Kredit;Internet Banking;B2_025;Riau;17/01/2024;399736748;FALSE;P;62;Priority;605715658;20000000
T2_004663;C2_000402;Puti Eli Mandasari, S.Psi;Kartu Kredit;Teller;B2_003;DKI Jakarta;18/11/2023;468556222;FALSE;L;51;Priority;477013115;100000000
T2_004664;C2_001988;Carla Santoso;Kartu Kredit;Mobile Banking;B2_002;DKI Jakarta;29/06/2024;166113230;FALSE;L;34;Priority;120578654;20000000
T2_004665;C2_001773;R.A. Hilda Permata, S.IP;Tabungan;Mobile Banking;B2_021;Sumatera Utara;09/12/2023;474994349;FALSE;L;47;Priority;170756764;20000000
T2_004666;C2_002915;Tiara Maryati;Kartu Kredit;Internet Banking;B2_029;Jawa Tengah;28/11/2023;177384055;FALSE;L;32;Priority;83800899;100000000
T2_004667;C2_002342;Dr. Cinthia Maheswara, S.E.;Kredit Mikro;Mobile Banking;B2_023;Sumatera Utara;03/02/2025;99996177;FALSE;P;51;Priority;712434333;100000000
T2_004668;C2_002596;Malika Farida;Kartu Kredit;Teller;B2_027;DI Yogyakarta;10/11/2024;349951351;FALSE;L;57;Priority;626258605;20000000
T2_004669;C2_002756;Cut Yulia Pudjiastuti;Tabungan;EDC;B2_022;Jawa Barat;01/06/2025;195030531;FALSE;P;52;Priority;124432569;50000000
T2_004670;C2_000237;Viktor Aryani, M.Pd;Kredit Konsumer;Internet Banking;B2_020;Riau;08/05/2025;286719324;FALSE;L;56;Priority;990062840;100000000
T2_004671;C2_001610;Kenes Uwais;Kredit Konsumer;EDC;B2_009;Sumatera Barat;02/11/2023;454435350;FALSE;P;47;Priority;231334477;50000000
T2_004672;C2_000864;Zulfa Susanti;Kredit Konsumer;Mobile Banking;B2_029;Riau;13/07/2025;129477226;FALSE;P;38;Priority;715767501;20000000
T2_004673;C2_000842;Puspa Hassanah;Tabungan;Mobile Banking;B2_017;Jawa Barat;11/09/2024;195473557;FALSE;P;27;Priority;539851162;50000000
T2_004674;C2_002795;Elisa Nugroho;Kartu Kredit;Teller;B2_014;Jawa Barat;15/06/2023;141255891;FALSE;P;50;Priority;572905031;20000000
T2_004675;C2_000330;Uda Zulaika;Deposito;Internet Banking;B2_014;Riau;20/06/2025;178314517;FALSE;L;28;Priority;609872198;100000000
T2_004676;C2_000459;Humaira Sudiati;Kredit Konsumer;Internet Banking;B2_010;Bali;18/12/2023;342714699;FALSE;P;60;Priority;869729741;20000000
T2_004677;C2_001650;Victoria Prastuti;Kredit Konsumer;ATM;B2_017;Riau;20/09/2023;4665275;FALSE;L;45;Priority;842499593;100000000
T2_004678;C2_001767;Hj. Talia Prasasta;Deposito;Teller;B2_007;Riau;21/03/2025;61679020;FALSE;P;34;Priority;103957367;20000000
T2_004679;C2_001673;Cut Dewi Wibowo;Kartu Kredit;Internet Banking;B2_005;Riau;02/08/2025;367363874;FALSE;L;54;Priority;442107784;20000000
T2_004680;C2_000185;Cut Sabrina Widiastuti;Kredit Konsumer;EDC;B2_015;Jawa Barat;20/01/2024;97068313;FALSE;L;60;Priority;954282436;100000000
T2_004681;C2_001002;Jabal Usada;Kartu Kredit;Mobile Banking;B2_020;Sumatera Utara;26/06/2023;182634317;FALSE;L;47;Priority;822937392;50000000
T2_004682;C2_000082;Siska Lazuardi;Kredit Mikro;EDC;B2_016;Sumatera Utara;18/08/2023;495452156;FALSE;P;29;Priority;207769430;20000000
T2_004683;C2_001391;Makuta Riyanti;Deposito;Mobile Banking;B2_014;Sulawesi Selatan;11/08/2025;25533227;FALSE;L;54;Priority;308866994;100000000
T2_004684;C2_000313;Putri Simbolon;Tabungan;Teller;B2_005;DI Yogyakarta;09/11/2023;422375187;FALSE;L;28;Priority;644421934;50000000
T2_004685;C2_002991;Juli Rajasa;Kartu Kredit;Internet Banking;B2_003;Sumatera Utara;22/03/2023;174003875;FALSE;P;42;Priority;399285220;50000000
T2_004686;C2_000523;Sutan Respati Gunawan, S.Gz;Deposito;Mobile Banking;B2_029;Sulawesi Selatan;28/06/2023;337520779;FALSE;P;38;Priority;373155281;20000000
T2_004688;C2_001542;Sakura Wasita;Deposito;EDC;B2_025;Jawa Timur;29/05/2025;386512636;FALSE;L;46;Priority;195074439;50000000
T2_004689;C2_000910;drg. Harto Maulana, S.Ked;Tabungan;Mobile Banking;B2_028;Bali;05/11/2023;336805448;FALSE;P;59;Priority;314469210;100000000
T2_004690;C2_002735;Eva Pradana;Kredit Konsumer;Internet Banking;B2_005;DI Yogyakarta;23/08/2025;196723616;FALSE;L;43;Priority;190018213;50000000
T2_004691;C2_001821;Dinda Lailasari;Kredit Mikro;EDC;B2_026;Sumatera Utara;24/04/2024;1918140;FALSE;L;26;Priority;396434709;100000000
T2_004692;C2_000103;Kania Haryanto, S.Farm;Kredit Konsumer;Teller;B2_006;Jawa Tengah;17/10/2024;186890007;FALSE;P;52;Priority;230861383;100000000
T2_004693;C2_001679;Yuliana Prasetyo;Kartu Kredit;EDC;B2_016;Sumatera Barat;11/03/2024;278705111;FALSE;L;35;Priority;203594879;20000000
T2_004694;C2_001720;H. Nasrullah Usamah, S.IP;Deposito;Mobile Banking;B2_015;Jawa Tengah;12/08/2024;416062749;FALSE;L;52;Priority;355885176;50000000
T2_004695;C2_001861;Dirja Wahyuni;Kredit Konsumer;ATM;B2_008;Sumatera Barat;26/05/2024;85472004;FALSE;P;58;Priority;995753351;100000000
T2_004696;C2_002036;Dr. Ilsa Yuliarti;Tabungan;ATM;B2_010;Riau;14/08/2023;456999367;FALSE;P;53;Priority;855818954;20000000
T2_004697;C2_001183;Atma Irawan;Tabungan;Internet Banking;B2_014;Riau;30/05/2023;258172046;FALSE;P;64;Priority;264539604;100000000
T2_004698;C2_002835;Wahyu Kusmawati;Kredit Mikro;Teller;B2_022;Jawa Barat;05/12/2024;74193900;FALSE;L;55;Priority;367175047;20000000
T2_004699;C2_001779;Mahesa Prabowo;Kredit Konsumer;Internet Banking;B2_010;Sumatera Barat;08/02/2024;149259764;FALSE;L;57;Priority;716372065;20000000
T2_004700;C2_000710;Tgk. Yessi Nasyidah;Tabungan;Mobile Banking;B2_019;DKI Jakarta;31/12/2023;223178038;FALSE;P;27;Priority;717805581;20000000
T2_004701;C2_000030;Opan Sihombing;Tabungan;Teller;B2_014;Sulawesi Selatan;23/01/2024;79387475;FALSE;L;47;Priority;251998589;100000000
T2_004702;C2_000529;Kasiyah Jailani;Kredit Mikro;ATM;B2_024;Sumatera Barat;24/02/2023;80399737;FALSE;L;61;Priority;284289577;100000000
T2_004703;C2_002794;Tiara Prasasta;Kartu Kredit;EDC;B2_018;DKI Jakarta;28/09/2024;208947598;FALSE;L;25;Priority;438954121;20000000
T2_004704;C2_002960;Luluh Hasanah;Kredit Konsumer;EDC;B2_023;Sumatera Barat;30/11/2023;120920341;FALSE;L;60;Priority;929413564;100000000
T2_004705;C2_001249;Ir. Gading Maheswara;Kartu Kredit;Mobile Banking;B2_022;Sulawesi Selatan;14/09/2023;253812511;FALSE;L;34;Priority;791052030;50000000
T2_004706;C2_002372;Bagas Prastuti;Deposito;Mobile Banking;B2_027;Jawa Tengah;16/04/2024;68209797;FALSE;L;58;Priority;215034230;20000000
T2_004707;C2_001503;Gilang Simbolon;Kartu Kredit;Teller;B2_018;Riau;27/08/2025;120065957;FALSE;P;51;Priority;611295359;100000000
T2_004708;C2_000801;Queen Sihotang;Tabungan;ATM;B2_030;Jawa Tengah;12/05/2024;66420654;FALSE;P;47;Priority;747054997;100000000
T2_004709;C2_002554;R. Hani Suwarno;Tabungan;EDC;B2_004;Sumatera Barat;01/04/2023;336573920;FALSE;P;63;Priority;726617264;50000000
T2_004710;C2_000754;Tgk. Raina Dongoran, S.Pt;Kartu Kredit;Teller;B2_029;DI Yogyakarta;12/04/2025;320106492;FALSE;L;47;Priority;710686706;100000000
T2_004711;C2_001268;Jabal Usada;Kartu Kredit;Teller;B2_003;Jawa Timur;15/07/2025;17272010;FALSE;L;37;Priority;864685925;20000000
T2_004712;C2_002827;Sari Hassanah;Deposito;Teller;B2_017;Jawa Barat;19/02/2023;166849563;FALSE;P;51;Priority;923830196;20000000
T2_004713;C2_000772;Tgk. Ciaobella Hutasoit;Deposito;Internet Banking;B2_003;Sumatera Utara;08/07/2023;234007746;FALSE;P;36;Priority;167774382;100000000
T2_004714;C2_001267;Hesti Astuti;Kredit Konsumer;Teller;B2_007;Sulawesi Selatan;05/02/2024;101385645;FALSE;L;43;Priority;837980336;100000000
T2_004716;C2_001216;Safina Marbun;Kredit Konsumer;Teller;B2_027;Bali;27/07/2024;478346744;FALSE;P;39;Priority;669573413;50000000
T2_004717;C2_002901;Fitria Firgantoro, M.Pd;Kredit Konsumer;Teller;B2_030;DI Yogyakarta;20/08/2023;180354690;FALSE;L;48;Priority;728807948;100000000
T2_004718;C2_002765;Mahmud Laksmiwati;Kartu Kredit;Internet Banking;B2_006;Sulawesi Selatan;24/03/2024;225257692;FALSE;P;53;Priority;362301433;20000000
T2_004719;C2_001668;R. Cayadi Nashiruddin;Tabungan;Mobile Banking;B2_003;Sumatera Utara;19/03/2025;10630071;FALSE;L;53;Priority;597194264;100000000
T2_004720;C2_002026;Bahuwirya Hastuti;Kredit Konsumer;Internet Banking;B2_013;DI Yogyakarta;09/05/2025;221106762;FALSE;L;50;Priority;576606777;50000000
T2_004721;C2_002674;Gandewa Usada;Kartu Kredit;Teller;B2_018;Jawa Timur;01/06/2025;170300836;FALSE;L;43;Priority;186560120;100000000
T2_004722;C2_000291;Suci Latupono;Kredit Mikro;Mobile Banking;B2_030;Sulawesi Selatan;22/10/2023;9556283;FALSE;L;59;Priority;349736086;20000000
T2_004723;C2_000666;Cakrabuana Riyanti;Deposito;Internet Banking;B2_022;Riau;04/05/2025;295813036;FALSE;P;48;Priority;846820473;20000000
T2_004724;C2_000037;Fitriani Rajata;Kartu Kredit;ATM;B2_013;Sumatera Barat;21/06/2025;179556598;FALSE;L;28;Priority;210844911;100000000
T2_004725;C2_000651;R. Darmana Ramadan, M.TI.;Kartu Kredit;ATM;B2_012;Sumatera Utara;02/02/2024;283581983;FALSE;P;46;Priority;347842732;100000000
T2_004726;C2_002114;Nalar Yolanda;Kredit Konsumer;Teller;B2_007;Bali;04/08/2024;330200177;FALSE;P;36;Priority;900179646;100000000
T2_004727;C2_001408;Bella Suwarno;Kartu Kredit;Teller;B2_018;Sulawesi Selatan;14/02/2024;44497102;FALSE;L;32;Priority;800585174;50000000
T2_004728;C2_001055;Kairav Susanti;Kartu Kredit;EDC;B2_030;Bali;05/04/2025;116796255;FALSE;P;51;Priority;368481823;100000000
T2_004729;C2_000402;Puti Eli Mandasari, S.Psi;Kredit Konsumer;ATM;B2_023;DKI Jakarta;17/01/2024;443913203;FALSE;L;51;Priority;477013115;100000000
T2_004730;C2_002251;Cawuk Manullang;Kartu Kredit;Mobile Banking;B2_019;Jawa Barat;25/11/2024;4362026;FALSE;L;36;Priority;382460592;50000000
T2_004731;C2_001024;Cahyo Jailani;Deposito;Mobile Banking;B2_014;DI Yogyakarta;09/05/2024;408291709;FALSE;P;46;Priority;631091681;50000000
T2_004732;C2_001580;R.A. Rika Wahyuni;Tabungan;EDC;B2_030;Bali;19/02/2023;10174369;FALSE;P;38;Priority;220922580;50000000
T2_004733;C2_001504;Karja Fujiati;Kredit Konsumer;ATM;B2_022;DI Yogyakarta;18/07/2023;85621001;FALSE;P;39;Priority;215691950;20000000
T2_004734;C2_002424;Cemplunk Rahimah, S.Psi;Kredit Mikro;Internet Banking;B2_021;DI Yogyakarta;29/03/2024;470709405;FALSE;L;60;Priority;595352051;100000000
T2_004735;C2_002554;R. Hani Suwarno;Kredit Mikro;Internet Banking;B2_012;Sumatera Barat;22/09/2023;161283688;FALSE;P;63;Priority;726617264;50000000
T2_004736;C2_001200;Gaiman Pradipta;Tabungan;Mobile Banking;B2_028;Jawa Timur;05/08/2023;326999825;FALSE;P;44;Priority;972593712;20000000
T2_004737;C2_001520;Ophelia Lazuardi;Deposito;Internet Banking;B2_017;Jawa Barat;23/01/2025;256219600;FALSE;P;49;Priority;487027125;20000000
T2_004738;C2_000676;Sutan Jais Lazuardi;Kartu Kredit;Teller;B2_028;DKI Jakarta;03/12/2023;388526276;FALSE;L;63;Priority;837487687;50000000
T2_004739;C2_001288;Rina Hutapea, S.Kom;Kredit Mikro;Teller;B2_009;Sumatera Barat;10/12/2023;306212743;FALSE;L;38;Priority;876696333;100000000
T2_004740;C2_002073;Reksa Nashiruddin;Kartu Kredit;EDC;B2_004;Bali;13/02/2024;489564455;FALSE;L;39;Priority;611214956;100000000
T2_004741;C2_000424;Soleh Putra;Deposito;Internet Banking;B2_005;Sulawesi Selatan;21/02/2025;424963373;FALSE;P;53;Priority;450889210;100000000
T2_004742;C2_001503;Gilang Simbolon;Kredit Konsumer;EDC;B2_003;Riau;03/12/2023;491124368;FALSE;P;51;Priority;611295359;100000000
T2_004743;C2_001645;drg. Vera Ramadan;Tabungan;ATM;B2_007;Bali;20/07/2024;145623078;FALSE;P;56;Priority;829952613;50000000
T2_004744;C2_002731;Bakiono Hartati;Deposito;Internet Banking;B2_016;Sulawesi Selatan;22/03/2024;402963046;FALSE;L;60;Priority;968427773;100000000
T2_004745;C2_001179;Amalia Adriansyah;Kredit Mikro;Mobile Banking;B2_026;DKI Jakarta;26/08/2023;482224425;FALSE;L;47;Priority;969978447;100000000
T2_004747;C2_002470;Irnanto Safitri;Tabungan;ATM;B2_004;DKI Jakarta;12/04/2023;260278623;FALSE;L;40;Priority;552880473;50000000
T2_004748;C2_000109;Michelle Irawan;Kredit Konsumer;Teller;B2_009;Sumatera Barat;31/01/2023;428467654;FALSE;L;59;Priority;445287397;20000000
T2_004749;C2_002680;Cakrawala Nugroho;Deposito;Teller;B2_003;Bali;29/03/2023;245893525;FALSE;L;32;Priority;737582365;50000000
T2_004750;C2_002777;Olga Wasita;Kredit Mikro;Teller;B2_029;Sumatera Utara;14/09/2023;406007179;FALSE;L;38;Priority;888764772;20000000
T2_004751;C2_001933;Maida Mulyani;Kredit Mikro;Internet Banking;B2_021;DKI Jakarta;17/07/2024;325638897;FALSE;P;58;Priority;443033042;20000000
T2_004752;C2_000853;Puti Septi Mandala;Kredit Konsumer;EDC;B2_019;Sulawesi Selatan;07/08/2024;337675927;FALSE;L;29;Priority;829068160;50000000
T2_004753;C2_002383;Tgk. Jessica Hidayanto, M.Kom.;Kredit Mikro;ATM;B2_013;Bali;27/05/2024;277275504;FALSE;P;39;Priority;315832297;100000000
T2_004754;C2_000629;Mursinin Hutagalung;Kredit Mikro;Internet Banking;B2_018;Jawa Timur;06/06/2025;155316714;FALSE;L;28;Priority;359598454;50000000
T2_004755;C2_002584;Aswani Prabowo;Kartu Kredit;Mobile Banking;B2_022;Sumatera Barat;06/08/2025;333947088;FALSE;P;48;Priority;668790615;20000000
T2_004756;C2_000448;Dr. Emas Handayani;Tabungan;EDC;B2_024;Sumatera Utara;27/12/2023;38883334;FALSE;P;25;Priority;610361695;100000000
T2_004757;C2_000117;Iriana Prastuti;Kartu Kredit;EDC;B2_021;Jawa Tengah;12/07/2024;488660015;FALSE;L;29;Priority;609255321;50000000
T2_004758;C2_001005;Rachel Waskita;Kredit Mikro;Internet Banking;B2_002;Sumatera Utara;05/04/2023;120842256;FALSE;L;47;Priority;300407600;20000000
T2_004759;C2_001788;Puput Haryanto;Kredit Konsumer;Mobile Banking;B2_028;Sulawesi Selatan;25/06/2023;155798355;FALSE;L;43;Priority;95216544;20000000
T2_004760;C2_002790;R.A. Uchita Usada;Tabungan;EDC;B2_005;Sulawesi Selatan;22/03/2025;172970010;FALSE;L;52;Priority;485742118;100000000
T2_004761;C2_000488;Taufan Dabukke;Deposito;Internet Banking;B2_014;DI Yogyakarta;17/11/2023;15126380;FALSE;L;29;Priority;391522200;50000000
T2_004762;C2_002666;Intan Wulandari;Deposito;Mobile Banking;B2_013;Jawa Barat;03/04/2023;493208585;FALSE;P;26;Priority;577122975;100000000
T2_004763;C2_000181;Drs. Wahyu Lazuardi;Kredit Konsumer;Internet Banking;B2_010;DKI Jakarta;21/06/2024;101860869;FALSE;L;48;Priority;588866154;20000000
T2_004764;C2_002378;Cut Farhunnisa Prasetya, S.Pt;Deposito;Mobile Banking;B2_012;Bali;13/12/2023;278599151;FALSE;P;51;Priority;802924569;50000000
T2_004765;C2_001292;Cakrabirawa Uyainah, S.T.;Kartu Kredit;ATM;B2_006;DI Yogyakarta;23/11/2023;246329823;FALSE;P;49;Priority;821848889;100000000
T2_004766;C2_000790;Ir. Muni Hardiansyah, S.E.I;Kredit Mikro;Teller;B2_015;Sumatera Barat;21/07/2024;246710068;FALSE;P;61;Priority;104628496;20000000
T2_004767;C2_001191;T. Banawi Tamba, S.Psi;Deposito;Internet Banking;B2_028;Sumatera Utara;10/09/2023;486413880;FALSE;P;49;Priority;710512802;100000000
T2_004768;C2_002607;Ida Purwanti;Kartu Kredit;Internet Banking;B2_001;Jawa Tengah;28/03/2024;49495739;FALSE;L;64;Priority;373104748;50000000
T2_004769;C2_001984;Citra Pertiwi;Tabungan;Internet Banking;B2_028;Riau;27/04/2025;410399431;FALSE;P;38;Priority;759753012;50000000
T2_004770;C2_001580;R.A. Rika Wahyuni;Kredit Konsumer;Internet Banking;B2_030;Bali;06/01/2023;291534443;FALSE;P;38;Priority;220922580;50000000
T2_004771;C2_001040;Opung Nashiruddin;Tabungan;ATM;B2_003;Jawa Timur;26/06/2024;190154621;FALSE;P;37;Priority;259679527;100000000
T2_004772;C2_001851;Ana Budiman;Tabungan;Teller;B2_007;Jawa Tengah;11/04/2025;408113835;FALSE;P;33;Priority;611347012;20000000
T2_004773;C2_002544;Muni Permadi;Kartu Kredit;Teller;B2_025;Riau;27/03/2024;123082386;FALSE;P;33;Priority;803317536;20000000
T2_004774;C2_002082;Kasiyah Tampubolon, S.H.;Deposito;EDC;B2_030;Bali;12/09/2023;245738837;FALSE;L;64;Priority;222789031;20000000
T2_004775;C2_002768;Samiah Pratiwi;Kartu Kredit;ATM;B2_024;Sumatera Utara;22/04/2024;459458530;FALSE;L;34;Priority;494224704;50000000
T2_004776;C2_000974;Cut Jelita Winarno, S.Psi;Deposito;Teller;B2_004;Sulawesi Selatan;07/01/2023;71556059;FALSE;P;40;Priority;189778141;100000000
T2_004777;C2_000966;Hj. Humaira Narpati, S.Pd;Kredit Mikro;Teller;B2_006;Bali;07/01/2024;138034400;FALSE;P;40;Priority;633399906;50000000
T2_004778;C2_002615;Drs. Oskar Budiman, S.Psi;Kredit Konsumer;Mobile Banking;B2_026;Riau;15/03/2025;104146757;FALSE;P;54;Priority;216329352;20000000
T2_004779;C2_000888;R. Amalia Damanik, S.Pt;Kredit Mikro;Mobile Banking;B2_030;DKI Jakarta;25/02/2023;344850891;FALSE;P;32;Priority;153330721;100000000
T2_004780;C2_001789;Dimas Pratiwi;Deposito;ATM;B2_015;Jawa Timur;14/11/2023;215627424;FALSE;L;50;Priority;453764062;50000000
T2_004781;C2_001394;Daruna Pratama, S.IP;Deposito;ATM;B2_011;Jawa Barat;26/05/2024;171447665;FALSE;L;31;Priority;920426196;100000000
T2_004782;C2_002122;Kartika Wijaya;Tabungan;Teller;B2_025;Riau;02/05/2025;257230264;FALSE;P;42;Priority;618110126;100000000
